Area,Item,Year,GPV (1000 USD),GPV_Const (1000 USD)
Belgium,"Hen eggs in shell, fresh",2006,149510.0,118566.0
Belgium,"Hen eggs in shell, fresh",2007,193752.0,106465.0
Belgium,"Hen eggs in shell, fresh",2008,189273.0,98642.0
Belgium,"Hen eggs in shell, fresh",2009,189654.0,93258.0
Belgium,"Hen eggs in shell, fresh",2010,174342.0,103231.0
Belgium,"Hen eggs in shell, fresh",2011,97026.0,103731.0
Belgium,"Hen eggs in shell, fresh",2012,147095.0,93823.0
Belgium,"Hen eggs in shell, fresh",2013,109772.0,106056.0
Belgium,"Hen eggs in shell, fresh",2014,103041.0,92818.0
Belgium,"Hen eggs in shell, fresh",2015,95255.0,90468.0
Belgium,"Hen eggs in shell, fresh",2016,79080.0,94486.0
Belgium,"Hen eggs in shell, fresh",2017,108158.0,84536.0
Belgium,"Meat, Total",2000,1876178.0,2315039.6666666665
Belgium,"Meat, Total",2001,2031166.0,2347607.6666666665
Belgium,"Meat, Total",2002,2450147.0,2368234.3333333335
Belgium,"Meat, Total",2003,3185789.0,2289450.6666666665
Belgium,"Meat, Total",2004,3754791.0,2333066.6666666665
Belgium,"Meat, Total",2005,3637617.0,2228412.0
Belgium,"Meat, Total",2006,3919549.0,2265014.3333333335
Belgium,"Meat, Total",2007,4123910.0,2318366.3333333335
Belgium,"Meat, Total",2008,4523001.0,2265254.3333333335
Belgium,"Meat, Total",2009,3968967.0,2249016.0
Belgium,"Meat, Total",2010,4075263.0,2386649.6666666665
Belgium,"Meat, Total",2011,4545454.0,2364556.6666666665
Belgium,"Meat, Total",2012,4455436.0,2341173.3333333335
Belgium,"Meat, Total",2013,4559139.0,2345900.3333333335
Belgium,"Meat, Total",2014,4411713.0,2366084.6666666665
Belgium,"Meat, Total",2015,3448003.0,2427141.6666666665
Belgium,"Meat, Total",2016,3428281.0,2354086.0
Belgium,"Meat, Total",2017,3747303.0,2369408.6666666665
Belgium,"Meat, Total",2018,3685800.0,4010134.0
Belgium,"Meat, Total",2019,3501072.0,3749894.0
Belgium,"Meat, Total",2020,3726117.0,3852762.0
Belgium,"Meat, Total",2021,3916633.0,3772767.0
Belgium,"Meat, Total",2022,3276170.0,3579140.0
Belgium,"Milk, Total",2000,1019290.0,1267502.0
Belgium,"Milk, Total",2001,1047566.0,1269220.0
Belgium,"Milk, Total",2002,946744.0,1191912.0
Belgium,"Milk, Total",2003,1036117.0,1168204.0
Belgium,"Milk, Total",2004,1090415.0,1051384.0
Belgium,"Milk, Total",2005,1038304.0,1039358.0
Belgium,"Milk, Total",2006,917171.0,974739.0
Belgium,"Milk, Total",2007,1279350.0,989069.0
Belgium,"Milk, Total",2008,1292106.0,978965.0
Belgium,"Milk, Total",2009,932121.0,1015096.0
Belgium,"Milk, Total",2010,1189154.0,1053662.0
Belgium,"Milk, Total",2011,1377359.0,1065488.0
Belgium,"Milk, Total",2012,1136041.0,1055410.0
Belgium,"Milk, Total",2013,1648309.0,1193630.0
Belgium,"Milk, Total",2014,1719174.0,1267653.0
Belgium,"Milk, Total",2015,1163041.0,1370286.0
Belgium,"Milk, Total",2016,1060354.0,1333686.0
Belgium,"Milk, Total",2017,1478463.0,1383091.0
Belgium,"Milk, Total",2018,1475828.0,1441358.0
Belgium,"Milk, Total",2019,1453017.0,1475030.0
Belgium,"Milk, Total",2020,1458556.0,1531379.0
Belgium,"Milk, Total",2021,1740569.0,1524850.0
Belgium,"Milk, Total",2022,2359960.0,1570891.0
Belgium,Raw milk of cattle,2000,1019290.0,1267502.0
Belgium,Raw milk of cattle,2001,1047566.0,1269220.0
Belgium,Raw milk of cattle,2002,946744.0,1191912.0
Belgium,Raw milk of cattle,2003,1036117.0,1168204.0
Belgium,Raw milk of cattle,2004,1090415.0,1051384.0
Belgium,Raw milk of cattle,2005,1038304.0,1039358.0
Belgium,Raw milk of cattle,2006,917171.0,974739.0
Belgium,Raw milk of cattle,2007,1279350.0,989069.0
Belgium,Raw milk of cattle,2008,1292106.0,978965.0
Belgium,Raw milk of cattle,2009,932121.0,1015096.0
Belgium,Raw milk of cattle,2010,1189154.0,1053662.0
Belgium,Raw milk of cattle,2011,1377359.0,1065488.0
Belgium,Raw milk of cattle,2012,1136041.0,1055410.0
Belgium,Raw milk of cattle,2013,1648309.0,1193630.0
Belgium,Raw milk of cattle,2014,1719174.0,1267653.0
Belgium,Raw milk of cattle,2015,1163041.0,1370286.0
Belgium,Raw milk of cattle,2016,1060354.0,1333686.0
Belgium,Raw milk of cattle,2017,1478463.0,1383091.0
Belgium,Wheat,2000,171989.0,302625.0
Belgium,Wheat,2001,141635.0,261329.0
Belgium,Wheat,2002,156056.0,300347.0
Belgium,Wheat,2003,207360.0,294137.0
Belgium,Wheat,2004,261298.0,343055.0
Belgium,Wheat,2005,202330.0,317097.0
Belgium,Wheat,2006,253954.0,298009.0
Belgium,Wheat,2007,386239.0,282836.0
Belgium,Wheat,2008,463753.0,331800.0
Belgium,Wheat,2009,293178.0,342444.0
Belgium,Wheat,2010,382025.0,331652.0
Belgium,Wheat,2011,465978.0,302633.0
Belgium,Wheat,2012,526341.0,328970.0
Belgium,Wheat,2013,475975.0,323398.0
Belgium,Wheat,2014,436771.0,357655.0
Belgium,Wheat,2015,345954.0,362093.0
Belgium,Wheat,2016,206705.0,251050.0
Belgium,Wheat,2017,271930.0,305318.0
Brazil,Barley,2000,29219.0,52214.0
Brazil,Barley,2001,28266.0,54983.0
Brazil,Barley,2002,1993701.0,45157.0
Brazil,Barley,2003,1993701.0,63751.0
Brazil,Barley,2004,1993701.0,73322.0
Brazil,Barley,2005,1993701.0,60231.0
Brazil,Barley,2006,1993701.0,37466.0
Brazil,Barley,2007,1993701.0,43491.0
Brazil,Barley,2008,1993701.0,43737.0
Brazil,Barley,2009,1993701.0,37154.0
Brazil,Barley,2010,1993701.0,51426.0
Brazil,Barley,2011,1993701.0,56099.0
Brazil,Barley,2012,1993701.0,48928.0
Brazil,Barley,2013,1993701.0,61049.0
Brazil,Barley,2014,1993701.0,46438.0
Brazil,Barley,2015,1993701.0,34391.0
Brazil,Barley,2016,1993701.0,70096.0
Brazil,Barley,2017,1993701.0,55889.0
Brazil,Barley,2018,69540.0,60992.0
Brazil,Barley,2019,90743.0,74883.0
Brazil,Barley,2020,89410.0,71473.0
Brazil,Barley,2021,133902.0,83599.0
Brazil,Barley,2022,177432.0,96368.0
Brazil,"Cereals, primary",2000,5394217.0,9103048.0
Brazil,"Cereals, primary",2001,4643495.0,10822866.0
Brazil,"Cereals, primary",2002,5075488.0,9798963.0
Brazil,"Cereals, primary",2003,7979243.0,12594431.0
Brazil,"Cereals, primary",2004,8184071.0,12292496.0
Brazil,"Cereals, primary",2005,7717564.0,10906187.0
Brazil,"Cereals, primary",2006,8161367.0,11235297.0
Brazil,"Cereals, primary",2007,12941720.0,12998032.0
Brazil,"Cereals, primary",2008,18997354.0,14866323.0
Brazil,"Cereals, primary",2009,13690958.0,13416497.0
Brazil,"Cereals, primary",2010,15195366.0,14029803.0
Brazil,"Cereals, primary",2011,20502359.0,14644555.0
Brazil,"Cereals, primary",2012,21093305.0,16462523.0
Brazil,"Cereals, primary",2013,22134531.0,18375343.0
Brazil,"Cereals, primary",2014,20887287.0,18510950.0
Brazil,"Cereals, primary",2015,16026032.0,19290883.0
Brazil,"Cereals, primary",2016,16037609.0,15506649.0
Brazil,"Cereals, primary",2017,22458112.0,21283181.0
Brazil,"Cereals, primary",2018,14128112.0,18732447.0
Brazil,"Cereals, primary",2019,15784714.0,21577560.0
Brazil,"Cereals, primary",2020,18113722.0,22418169.0
Brazil,"Cereals, primary",2021,27968108.0,20250475.0
Brazil,"Cereals, primary",2022,33788772.0,24150476.0
Brazil,"Hen eggs in shell, fresh",2000,1490156.0,3405216.0
Brazil,"Hen eggs in shell, fresh",2001,1247901.0,3472169.0
Brazil,"Hen eggs in shell, fresh",2002,552838.0,3491022.0
Brazil,"Hen eggs in shell, fresh",2003,775595.0,3544379.0
Brazil,"Hen eggs in shell, fresh",2004,885721.0,3645398.0
Brazil,"Hen eggs in shell, fresh",2005,1120931.0,3778490.0
Brazil,"Hen eggs in shell, fresh",2006,1217259.0,3971170.0
Brazil,"Hen eggs in shell, fresh",2007,1497020.0,4013694.0
Brazil,"Hen eggs in shell, fresh",2008,1879375.0,4161411.0
Brazil,"Hen eggs in shell, fresh",2009,1761457.0,4335606.0
Brazil,"Hen eggs in shell, fresh",2010,2001453.0,4394514.0
Brazil,"Hen eggs in shell, fresh",2011,4473878.0,4594239.0
Brazil,"Hen eggs in shell, fresh",2012,4751014.0,4700867.0
Brazil,"Hen eggs in shell, fresh",2013,5503911.0,4898710.0
Brazil,"Hen eggs in shell, fresh",2014,5975728.0,5054483.0
Brazil,"Hen eggs in shell, fresh",2015,4479569.0,5100479.0
Brazil,"Hen eggs in shell, fresh",2016,4788969.0,5097508.0
Brazil,"Hen eggs in shell, fresh",2017,1993701.0,6503136.0
Brazil,"Hen eggs in shell, fresh",2018,3841393.0,6836044.0
Brazil,"Hen eggs in shell, fresh",2019,3845721.0,7106347.0
Brazil,"Hen eggs in shell, fresh",2020,3455180.0,7355720.0
Brazil,"Hen eggs in shell, fresh",2021,4202672.0,7440248.0
Brazil,"Hen eggs in shell, fresh",2022,5229983.0,7540178.0
Brazil,"Meat, Total",2000,8681144.0,11278664.857142856
Brazil,"Meat, Total",2001,7606515.0,11681274.714285715
Brazil,"Meat, Total",2002,7247910.666666667,12544118.714285715
Brazil,"Meat, Total",2003,8352551.0,13170761.857142856
Brazil,"Meat, Total",2004,10172065.666666666,14247277.142857144
Brazil,"Meat, Total",2005,12553876.0,14476538.142857144
Brazil,"Meat, Total",2006,14238640.666666666,15088568.57142857
Brazil,"Meat, Total",2007,37775443.0,15932414.0
Brazil,"Meat, Total",2008,43915055.0,16356414.285714285
Brazil,"Meat, Total",2009,42255506.0,16176419.857142856
Brazil,"Meat, Total",2010,52449089.0,16775361.714285715
Brazil,"Meat, Total",2011,59185366.0,17100652.285714287
Brazil,"Meat, Total",2012,54823551.0,17431334.0
Brazil,"Meat, Total",2013,53668221.0,18001310.714285713
Brazil,"Meat, Total",2014,52555545.0,18377355.85714286
Brazil,"Meat, Total",2015,39212787.0,18558267.14285714
Brazil,"Meat, Total",2016,39127996.0,18619971.14285714
Brazil,"Meat, Total",2017,45851915.0,19155839.0
Brazil,"Meat, Total",2018,42103921.0,19472964.57142857
Brazil,"Meat, Total",2019,41286181.0,19866545.85714286
Brazil,"Meat, Total",2020,32905325.0,19974132.42857143
Brazil,"Meat, Total",2021,33011540.0,20263631.14285714
Brazil,"Meat, Total",2022,37171086.0,21124433.85714286
Brazil,"Milk, Total",2000,3509779.0,7738775.0
Brazil,"Milk, Total",2001,2759513.0,8022817.0
Brazil,"Milk, Total",2002,2689681.0,8460958.0
Brazil,"Milk, Total",2003,3433679.0,8697362.0
Brazil,"Milk, Total",2004,4007275.0,9173957.0
Brazil,"Milk, Total",2005,5355910.0,9619576.0
Brazil,"Milk, Total",2006,5875378.0,9921379.0
Brazil,"Milk, Total",2007,7871588.0,9898440.0
Brazil,"Milk, Total",2008,10539886.0,10763360.0
Brazil,"Milk, Total",2009,10092810.0,11004783.0
Brazil,"Milk, Total",2010,13584623.0,11964687.0
Brazil,"Milk, Total",2011,16008693.0,12505725.0
Brazil,"Milk, Total",2012,14971015.0,12586636.0
Brazil,"Milk, Total",2013,16726088.0,13343183.0
Brazil,"Milk, Total",2014,16998836.0,13669210.0
Brazil,"Milk, Total",2015,11764322.0,13474229.0
Brazil,"Milk, Total",2016,11585391.0,13115602.0
Brazil,"Milk, Total",2017,12528655.0,12975523.0
Brazil,"Milk, Total",2018,10841746.0,13208184.0
Brazil,"Milk, Total",2019,11026303.0,13602980.0
Brazil,"Milk, Total",2020,11318440.0,13759439.0
Brazil,"Milk, Total",2021,13040238.0,13706752.0
Brazil,"Milk, Total",2022,16030604.0,13486958.0
Brazil,Raw milk of cattle,2000,3464620.0,7660479.0
Brazil,Raw milk of cattle,2001,2726923.0,7948334.0
Brazil,Raw milk of cattle,2002,2655238.0,8387703.0
Brazil,Raw milk of cattle,2003,3398133.0,8624145.0
Brazil,Raw milk of cattle,2004,3964922.0,9097259.0
Brazil,Raw milk of cattle,2005,5300173.0,9541438.0
Brazil,Raw milk of cattle,2006,5808180.0,9842692.0
Brazil,Raw milk of cattle,2007,7796479.0,9824538.0
Brazil,Raw milk of cattle,2008,10456200.0,10690280.0
Brazil,Raw milk of cattle,2009,10012777.0,10932726.0
Brazil,Raw milk of cattle,2010,13487570.0,11891763.0
Brazil,Raw milk of cattle,2011,15892258.0,12426334.0
Brazil,Raw milk of cattle,2012,14864391.0,12506943.0
Brazil,Raw milk of cattle,2013,16623348.0,13262218.0
Brazil,Raw milk of cattle,2014,16913180.0,13598707.0
Brazil,Raw milk of cattle,2015,11697275.0,13399409.0
Brazil,Raw milk of cattle,2016,11517886.0,13039666.0
Brazil,Raw milk of cattle,2017,1993701.0,12897094.0
Brazil,Raw milk of cattle,2018,10768034.0,13127744.0
Brazil,Raw milk of cattle,2019,10952475.0,13519066.0
Brazil,Raw milk of cattle,2020,11258316.0,13673161.0
Brazil,Raw milk of cattle,2021,12981489.0,13621436.0
Brazil,Raw milk of cattle,2022,15965453.0,13399266.0
Brazil,Wheat,2000,204710.0,345224.0
Brazil,Wheat,2001,359643.0,673448.0
Brazil,Wheat,2002,396130.0,621250.0
Brazil,Wheat,2003,909778.0,1230934.0
Brazil,Wheat,2004,815605.0,1163991.0
Brazil,Wheat,2005,661769.0,931935.0
Brazil,Wheat,2006,388382.0,497064.0
Brazil,Wheat,2007,933275.0,822968.0
Brazil,Wheat,2008,1673582.0,1205655.0
Brazil,Wheat,2009,1080943.0,1011297.0
Brazil,Wheat,2010,1438253.0,1234485.0
Brazil,Wheat,2011,1394594.0,1138225.0
Brazil,Wheat,2012,1993701.0,883846.0
Brazil,Wheat,2013,1993701.0,1147913.0
Brazil,Wheat,2014,1993701.0,1252617.0
Brazil,Wheat,2015,1993701.0,1101900.0
Brazil,Wheat,2016,1993701.0,1367144.0
Brazil,Wheat,2017,1993701.0,868728.0
Brazil,Wheat,2018,1048754.0,1094055.0
Brazil,Wheat,2019,1028801.0,1118376.0
Brazil,Wheat,2020,1313975.0,1269057.0
Brazil,Wheat,2021,2039961.0,1575982.0
Brazil,Wheat,2022,3039682.0,2069030.0
Canada,Barley,2000,944200.0,2246973.0
Canada,Barley,2001,889328.0,1842203.0
Canada,Barley,2002,718551.0,1268443.0
Canada,Barley,2003,1137328.0,2066177.0
Canada,Barley,2004,1187144.0,2132846.0
Canada,Barley,2005,876928.0,1983524.0
Canada,Barley,2006,843891.0,1626060.0
Canada,Barley,2007,1675931.0,1853108.0
Canada,Barley,2008,2441108.0,2001903.0
Canada,Barley,2009,1567056.0,1618433.0
Canada,Barley,2010,1081019.0,1295535.0
Canada,Barley,2011,1539598.0,1340428.0
Canada,Barley,2012,1801909.0,1360947.0
Canada,Barley,2013,2439508.0,1746404.0
Canada,Barley,2014,1203879.0,1208840.0
Canada,Barley,2015,1437754.0,1402443.0
Canada,Barley,2016,1469793.0,1501436.0
Canada,Barley,2017,1174026.0,1340394.0
Canada,Barley,2018,1373727.0,1423352.0
Canada,Barley,2019,1761952.0,1763559.0
Canada,Barley,2020,1728071.0,1824368.0
Canada,Barley,2021,1470692.0,1163205.0
Canada,Barley,2022,2880631.0,1696310.0
Canada,"Cereals, primary",2000,4228250.0,8908463.0
Canada,"Cereals, primary",2001,4144189.0,7506833.0
Canada,"Cereals, primary",2002,3852840.0,6196988.0
Canada,"Cereals, primary",2003,5446654.0,8518936.0
Canada,"Cereals, primary",2004,5557597.0,8833830.0
Canada,"Cereals, primary",2005,4670327.0,8854131.0
Canada,"Cereals, primary",2006,5064802.0,8411733.0
Canada,"Cereals, primary",2007,7836968.0,8191656.0
Canada,"Cereals, primary",2008,13305884.0,9696606.0
Canada,"Cereals, primary",2009,8788664.0,8645941.0
Canada,"Cereals, primary",2010,7729171.0,7952607.0
Canada,"Cereals, primary",2011,11102528.0,8342895.0
Canada,"Cereals, primary",2012,12900034.0,8949096.0
Canada,"Cereals, primary",2013,16150580.0,11529342.0
Canada,"Cereals, primary",2014,9465447.0,8962386.0
Canada,"Cereals, primary",2015,9144963.0,9221357.0
Canada,"Cereals, primary",2016,9697584.0,10187062.0
Canada,"Cereals, primary",2017,9403698.0,9787792.0
Canada,"Cereals, primary",2018,10259652.0,10161310.0
Canada,"Cereals, primary",2019,10634070.0,10625708.0
Canada,"Cereals, primary",2020,11293329.0,11320212.0
Canada,"Cereals, primary",2021,11168752.0,8128674.0
Canada,"Cereals, primary",2022,20372730.0,11209929.0
Canada,"Hen eggs in shell, fresh",2000,395534.0,683935.0
Canada,"Hen eggs in shell, fresh",2001,407249.0,707701.0
Canada,"Hen eggs in shell, fresh",2002,416086.0,719529.0
Canada,"Hen eggs in shell, fresh",2003,471662.0,721806.0
Canada,"Hen eggs in shell, fresh",2004,504625.0,692531.0
Canada,"Hen eggs in shell, fresh",2005,519717.0,733285.0
Canada,"Hen eggs in shell, fresh",2006,564438.0,733931.0
Canada,"Hen eggs in shell, fresh",2007,621636.0,731772.0
Canada,"Hen eggs in shell, fresh",2008,738908.0,769564.0
Canada,"Hen eggs in shell, fresh",2009,700130.0,775127.0
Canada,"Hen eggs in shell, fresh",2010,811822.0,829229.0
Canada,"Hen eggs in shell, fresh",2011,941361.0,843114.0
Canada,"Hen eggs in shell, fresh",2012,1011620.0,859258.0
Canada,"Hen eggs in shell, fresh",2013,1046201.0,868717.0
Canada,"Hen eggs in shell, fresh",2014,952319.0,870498.0
Canada,"Hen eggs in shell, fresh",2015,886073.0,913346.0
Canada,"Hen eggs in shell, fresh",2016,913555.0,976158.0
Canada,"Hen eggs in shell, fresh",2017,987154.0,1013166.0
Canada,"Hen eggs in shell, fresh",2018,1065579.0,1058380.0
Canada,"Hen eggs in shell, fresh",2019,1095148.0,1087075.0
Canada,"Hen eggs in shell, fresh",2020,1125976.0,1109834.0
Canada,"Hen eggs in shell, fresh",2021,1331257.0,1121252.0
Canada,"Hen eggs in shell, fresh",2022,1493850.0,1145865.0
Canada,"Meat, Total",2000,6547556.0,11866842.0
Canada,"Meat, Total",2001,6904255.0,12134154.0
Canada,"Meat, Total",2002,6357875.0,12511491.0
Canada,"Meat, Total",2003,6603752.0,12065205.0
Canada,"Meat, Total",2004,7883664.0,13735361.0
Canada,"Meat, Total",2005,8751966.0,13650214.0
Canada,"Meat, Total",2006,8464750.0,12863091.0
Canada,"Meat, Total",2007,8873375.0,12606670.0
Canada,"Meat, Total",2008,9305736.0,12869924.0
Canada,"Meat, Total",2009,8335192.0,12468440.0
Canada,"Meat, Total",2010,9783402.0,12432873.0
Canada,"Meat, Total",2011,10623163.0,10800807.0
Canada,"Meat, Total",2012,10381044.0,10203206.0
Canada,"Meat, Total",2013,10431937.0,10189811.0
Canada,"Meat, Total",2014,13260492.0,11678564.0
Canada,"Meat, Total",2015,11721588.0,11644279.0
Canada,"Meat, Total",2016,10495780.0,12297264.0
Canada,"Meat, Total",2017,11462156.0,12982609.0
Canada,"Meat, Total",2018,13349108.0,13514990.0
Canada,"Meat, Total",2019,12960929.0,13913178.0
Canada,"Meat, Total",2020,13056277.0,13939148.0
Canada,"Meat, Total",2021,14796997.0,14250811.0
Canada,"Meat, Total",2022,15950763.0,14481509.0
Canada,"Milk, Total",2000,2950951.0,4987010.0
Canada,"Milk, Total",2001,2868084.0,4953400.0
Canada,"Milk, Total",2002,2847004.0,4866627.0
Canada,"Milk, Total",2003,3289889.0,4726079.0
Canada,"Milk, Total",2004,3645657.0,4830574.0
Canada,"Milk, Total",2005,4122661.0,4770077.0
Canada,"Milk, Total",2006,4617337.0,4913680.0
Canada,"Milk, Total",2007,5204504.0,4977232.0
Canada,"Milk, Total",2008,5337002.0,4974177.0
Canada,"Milk, Total",2009,5116589.0,5018969.0
Canada,"Milk, Total",2010,5534147.0,4834282.0
Canada,"Milk, Total",2011,6070836.0,4899742.0
Canada,"Milk, Total",2012,6117070.0,5027636.0
Canada,"Milk, Total",2013,5906388.0,4926643.0
Canada,"Milk, Total",2014,5678020.0,4930550.0
Canada,"Milk, Total",2015,4870478.0,5151499.0
Canada,"Milk, Total",2016,4818690.0,5336599.0
Canada,"Milk, Total",2017,5226696.0,5660241.0
Canada,"Milk, Total",2018,5302322.0,5820266.0
Canada,"Milk, Total",2019,5441614.0,5812580.0
Canada,"Milk, Total",2020,5492056.0,5891144.0
Canada,"Milk, Total",2021,6102779.0,5993018.0
Canada,"Milk, Total",2022,6499794.0,5953455.0
Canada,Raw milk of cattle,2000,2950951.0,4987010.0
Canada,Raw milk of cattle,2001,2868084.0,4953400.0
Canada,Raw milk of cattle,2002,2847004.0,4866627.0
Canada,Raw milk of cattle,2003,3289889.0,4726079.0
Canada,Raw milk of cattle,2004,3645657.0,4830574.0
Canada,Raw milk of cattle,2005,4122661.0,4770077.0
Canada,Raw milk of cattle,2006,4617337.0,4913680.0
Canada,Raw milk of cattle,2007,5204504.0,4977232.0
Canada,Raw milk of cattle,2008,5337002.0,4974177.0
Canada,Raw milk of cattle,2009,5116589.0,5018969.0
Canada,Raw milk of cattle,2010,5534147.0,4834282.0
Canada,Raw milk of cattle,2011,6070836.0,4899742.0
Canada,Raw milk of cattle,2012,6117070.0,5027636.0
Canada,Raw milk of cattle,2013,5906388.0,4926643.0
Canada,Raw milk of cattle,2014,5678020.0,4930550.0
Canada,Raw milk of cattle,2015,4870478.0,5151499.0
Canada,Raw milk of cattle,2016,4818690.0,5336599.0
Canada,Raw milk of cattle,2017,5226696.0,5660241.0
Canada,Raw milk of cattle,2018,5302322.0,5820266.0
Canada,Raw milk of cattle,2019,5441614.0,5812580.0
Canada,Raw milk of cattle,2020,5492056.0,5891144.0
Canada,Raw milk of cattle,2021,6102779.0,5993018.0
Canada,Raw milk of cattle,2022,6499794.0,5953455.0
Canada,Wheat,2000,2430024.0,4849812.0
Canada,Wheat,2001,2077939.0,3770518.0
Canada,Wheat,2002,1820603.0,2917198.0
Canada,Wheat,2003,2813012.0,4212522.0
Canada,Wheat,2004,2915997.0,4531797.0
Canada,Wheat,2005,2528490.0,4705901.0
Canada,Wheat,2006,2717189.0,4617679.0
Canada,Wheat,2007,3589562.0,3671861.0
Canada,Wheat,2008,7839300.0,5230643.0
Canada,Wheat,2009,5158934.0,4925550.0
Canada,Wheat,2010,4125614.0,4258396.0
Canada,Wheat,2011,5994938.0,4621810.0
Canada,Wheat,2012,6916977.0,4979668.0
Canada,Wheat,2013,9502571.0,6870044.0
Canada,Wheat,2014,5667987.0,5381042.0
Canada,Wheat,2015,5016929.0,5053030.0
Canada,Wheat,2016,5602840.0,5874111.0
Canada,Wheat,2017,5488768.0,5551954.0
Canada,Wheat,2018,6137988.0,5912857.0
Canada,Wheat,2019,5885420.0,5970959.0
Canada,Wheat,2020,6445348.0,6476748.0
Canada,Wheat,2021,5758074.0,4098018.0
Canada,Wheat,2022,11722667.0,6275263.0
China,Barley,2000,1993701.0,1075046.0
China,Barley,2001,1993701.0,1175400.0
China,Barley,2002,1993701.0,1349699.0
China,Barley,2003,1993701.0,1320243.0
China,Barley,2004,1993701.0,1308989.0
China,Barley,2005,1993701.0,1399307.0
China,Barley,2006,1993701.0,1271529.0
China,Barley,2007,651843.0,1131562.0
China,Barley,2008,714940.0,1147041.0
China,Barley,2009,672069.0,941905.0
China,Barley,2010,611736.0,801287.0
China,Barley,2011,570068.0,665139.0
China,Barley,2012,592386.0,660548.0
China,Barley,2013,684179.0,690289.0
China,Barley,2014,1993701.0,736200.0
China,Barley,2015,1993701.0,758952.0
China,Barley,2016,1993701.0,538173.0
China,Barley,2017,1993701.0,440907.0
China,Barley,2018,1993701.0,821115.0
China,Barley,2019,1993701.0,817052.0
China,Barley,2020,1993701.0,827209.0
China,Barley,2021,1993701.0,867025.0
China,Barley,2022,1993701.0,796331.0
China,"Cereals, primary",2000,95539375.0,179735421.0
China,"Cereals, primary",2001,58240840.0,174541217.0
China,"Cereals, primary",2002,55064366.0,174059539.0
China,"Cereals, primary",2003,71740764.0,164236280.0
China,"Cereals, primary",2004,99719584.0,180328622.0
China,"Cereals, primary",2005,103403544.0,186592625.0
China,"Cereals, primary",2006,120253503.0,195292588.0
China,"Cereals, primary",2007,97185089.0,198544578.0
China,"Cereals, primary",2008,119520557.0,207770142.0
China,"Cereals, primary",2009,129680868.0,209471590.0
China,"Cereals, primary",2010,142531026.0,215301832.0
China,"Cereals, primary",2011,185093724.0,225196573.0
China,"Cereals, primary",2012,216818065.0,233281328.0
China,"Cereals, primary",2013,257487888.0,238399690.0
China,"Cereals, primary",2014,243886733.0,240750512.0
China,"Cereals, primary",2015,275588195.0,262851242.0
China,"Cereals, primary",2016,242779035.0,261358903.0
China,"Cereals, primary",2017,243879802.0,261526487.0
China,"Cereals, primary",2018,251745612.0,259817586.0
China,"Cereals, primary",2019,248764117.0,260811479.0
China,"Cereals, primary",2020,249749079.0,262436734.0
China,"Cereals, primary",2021,266509222.0,268583049.0
China,"Cereals, primary",2022,252373537.0,268295118.0
China,"Hen eggs in shell, fresh",2000,8537698.0,18472766.0
China,"Hen eggs in shell, fresh",2001,9625142.0,18710777.0
China,"Hen eggs in shell, fresh",2002,10147175.0,19226626.0
China,"Hen eggs in shell, fresh",2003,10208143.0,19750718.0
China,"Hen eggs in shell, fresh",2004,13050162.0,20067891.0
China,"Hen eggs in shell, fresh",2005,13988754.0,20639697.0
China,"Hen eggs in shell, fresh",2006,13181241.0,20520072.0
China,"Hen eggs in shell, fresh",2007,18177863.0,21411346.0
China,"Hen eggs in shell, fresh",2008,21746616.0,22874302.0
China,"Hen eggs in shell, fresh",2009,22528166.0,23216238.0
China,"Hen eggs in shell, fresh",2010,23587509.0,23387086.0
China,"Hen eggs in shell, fresh",2011,32140299.0,23799291.0
China,"Hen eggs in shell, fresh",2012,30631281.0,24220602.0
China,"Hen eggs in shell, fresh",2013,33223823.0,24346113.0
China,"Hen eggs in shell, fresh",2014,26832975.0,24497515.0
China,"Hen eggs in shell, fresh",2015,23591529.0,25785494.0
China,"Hen eggs in shell, fresh",2016,26480121.0,26754522.0
China,"Hen eggs in shell, fresh",2017,29368654.0,26456599.0
China,"Hen eggs in shell, fresh",2018,35386302.0,26738618.0
